"","GENEID","TXCHROM"
"2759","YHR148W","chrVIII"
"2760","YHR149C","chrVIII"
"2761","YHR150W","chrVIII"
"2762","YHR151C","chrVIII"
"2763","YHR152W","chrVIII"
"2764","YHR153C","chrVIII"
"2765","YHR154W","chrVIII"
"2766","YHR155W","chrVIII"
"2767","YHR156C","chrVIII"
"2768","YHR157W","chrVIII"
"2769","YHR158C","chrVIII"
"2770","YHR159W","chrVIII"
"2771","YHR160C","chrVIII"
"2772","YHR161C","chrVIII"
"2773","YHR162W","chrVIII"
"2774","YHR163W","chrVIII"
"2775","YHR164C","chrVIII"
"2776","YHR165C","chrVIII"
"2777","YHR166C","chrVIII"
"2778","YHR167W","chrVIII"
"2779","YHR168W","chrVIII"
"2780","YHR169W","chrVIII"
"2781","YHR170W","chrVIII"
"2782","YHR171W","chrVIII"
"2783","YHR172W","chrVIII"
"2784","YHR173C","chrVIII"
"2785","YHR174W","chrVIII"
"2786","YHR175W","chrVIII"
"2787","YHR175W-A","chrVIII"
"2788","YHR176W","chrVIII"
"2789","YHR177W","chrVIII"
"2790","YHR178W","chrVIII"
"2791","YHR179W","chrVIII"
"2792","YHR180W","chrVIII"
"2793","YHR180W-A","chrVIII"
"2794","YHR181W","chrVIII"
"2795","YHR182W","chrVIII"
"2796","YHR183W","chrVIII"
"2797","YHR184W","chrVIII"
"2798","YHR185C","chrVIII"
"2799","YHR186C","chrVIII"
"2800","YHR187W","chrVIII"
"2801","YHR188C","chrVIII"
"2802","YHR189W","chrVIII"
"2803","YHR190W","chrVIII"
"2804","YHR191C","chrVIII"
"2805","YHR192W","chrVIII"
"2806","YHR193C","chrVIII"
"2807","YHR194W","chrVIII"
"2808","YHR195W","chrVIII"
"2809","YHR196W","chrVIII"
"2810","YHR197W","chrVIII"
"2811","YHR198C","chrVIII"
"2812","YHR199C","chrVIII"
"2813","YHR199C-A","chrVIII"
"2814","YHR200W","chrVIII"
"2815","YHR201C","chrVIII"
"2816","YHR202W","chrVIII"
"2817","YHR203C","chrVIII"
"2818","YHR204W","chrVIII"
"2819","YHR205W","chrVIII"
"2820","YHR206W","chrVIII"
"2821","YHR207C","chrVIII"
"2822","YHR208W","chrVIII"
"2823","YHR209W","chrVIII"
"2824","YHR210C","chrVIII"
"2825","YHR211W","chrVIII"
"2826","YHR213W-A","chrVIII"
"2827","YHR213W-B","chrVIII"
"2828","YHR214C-E","chrVIII"
"2829","YHR214W","chrVIII"
"2830","YHR215W","chrVIII"
"2831","YHR216W","chrVIII"
"2832","YHR217C","chrVIII"
"2833","YIL001W","chrIX"
"2834","YIL002C","chrIX"
"2835","YIL002W-A","chrIX"
"2836","YIL003W","chrIX"
"2837","YIL004C","chrIX"
"2838","YIL005W","chrIX"
"2839","YIL006W","chrIX"
"2840","YIL007C","chrIX"
"2841","YIL008W","chrIX"
"2842","YIL009C-A","chrIX"
"2843","YIL009W","chrIX"
"2844","YIL010W","chrIX"
"2845","YIL011W","chrIX"
"2846","YIL012W","chrIX"
"2847","YIL013C","chrIX"
"2848","YIL014C-A","chrIX"
"2849","YIL014W","chrIX"
"2850","YIL015W","chrIX"
"2851","YIL016W","chrIX"
"2852","YIL017C","chrIX"
"2853","YIL018W","chrIX"
"2854","YIL019W","chrIX"
"2855","YIL020C","chrIX"
"2857","YIL021W","chrIX"
"2858","YIL022W","chrIX"
"2859","YIL023C","chrIX"
"2860","YIL024C","chrIX"
"2861","YIL025C","chrIX"
"2862","YIL026C","chrIX"
"2863","YIL027C","chrIX"
"2864","YIL028W","chrIX"
"2865","YIL029C","chrIX"
"2866","YIL030C","chrIX"
"2868","YIL031W","chrIX"
"2869","YIL032C","chrIX"
"2870","YIL033C","chrIX"
"2871","YIL034C","chrIX"
"2872","YIL035C","chrIX"
"2873","YIL036W","chrIX"
"2874","YIL037C","chrIX"
"2875","YIL038C","chrIX"
"2876","YIL039W","chrIX"
"2877","YIL040W","chrIX"
"2878","YIL041W","chrIX"
"2879","YIL042C","chrIX"
"2880","YIL043C","chrIX"
"2881","YIL044C","chrIX"
"2882","YIL045W","chrIX"
"2883","YIL046W","chrIX"
"2884","YIL046W-A","chrIX"
"2885","YIL047C","chrIX"
"2887","YIL048W","chrIX"
"2888","YIL049W","chrIX"
"2889","YIL050W","chrIX"
"2890","YIL051C","chrIX"
"2891","YIL052C","chrIX"
"2892","YIL053W","chrIX"
"2893","YIL054W","chrIX"
"2894","YIL055C","chrIX"
"2895","YIL056W","chrIX"
"2896","YIL057C","chrIX"
"2897","YIL058W","chrIX"
"2898","YIL059C","chrIX"
"2899","YIL061C","chrIX"
"2900","YIL062C","chrIX"
"2901","YIL063C","chrIX"
"2902","YIL064W","chrIX"
"2903","YIL065C","chrIX"
"2904","YIL066C","chrIX"
"2905","YIL067C","chrIX"
"2906","YIL068C","chrIX"
"2907","YIL069C","chrIX"
"2908","YIL070C","chrIX"
"2909","YIL071C","chrIX"
"2910","YIL071W-A","chrIX"
"2911","YIL072W","chrIX"
"2912","YIL073C","chrIX"
"2913","YIL074C","chrIX"
"2914","YIL075C","chrIX"
"2915","YIL076W","chrIX"
"2916","YIL077C","chrIX"
"2917","YIL078W","chrIX"
"2918","YIL079C","chrIX"
"2919","YIL083C","chrIX"
"2920","YIL084C","chrIX"
"2921","YIL085C","chrIX"
"2922","YIL086C","chrIX"
"2923","YIL087C","chrIX"
"2924","YIL088C","chrIX"
"2925","YIL089W","chrIX"
"2926","YIL090W","chrIX"
"2927","YIL091C","chrIX"
"2928","YIL092W","chrIX"
"2929","YIL093C","chrIX"
"2930","YIL094C","chrIX"
"2931","YIL095W","chrIX"
"2932","YIL096C","chrIX"
"2933","YIL097W","chrIX"
"2934","YIL098C","chrIX"
"2935","YIL099W","chrIX"
"2936","YIL100C-A","chrIX"
"2937","YIL100W","chrIX"
"2938","YIL101C","chrIX"
"2939","YIL102C","chrIX"
"2940","YIL102C-A","chrIX"
"2941","YIL103W","chrIX"
"2942","YIL104C","chrIX"
"2943","YIL105C","chrIX"
"2944","YIL106W","chrIX"
"2945","YIL107C","chrIX"
"2946","YIL108W","chrIX"
"2947","YIL109C","chrIX"
"2948","YIL110W","chrIX"
"2949","YIL111W","chrIX"
"2950","YIL112W","chrIX"
"2951","YIL113W","chrIX"
"2952","YIL114C","chrIX"
"2953","YIL115C","chrIX"
"2954","YIL115W-A","chrIX"
"2955","YIL116W","chrIX"
"2956","YIL117C","chrIX"
"2957","YIL118W","chrIX"
"2958","YIL119C","chrIX"
"2959","YIL120W","chrIX"
"2960","YIL121W","chrIX"
"2961","YIL122W","chrIX"
"2962","YIL123W","chrIX"
"2963","YIL124W","chrIX"
"2964","YIL125W","chrIX"
"2965","YIL126W","chrIX"
"2966","YIL127C","chrIX"
"2967","YIL128W","chrIX"
"2968","YIL129C","chrIX"
"2969","YIL130W","chrIX"
"2970","YIL131C","chrIX"
"2971","YIL132C","chrIX"
"2972","YIL133C","chrIX"
"2973","YIL134C-A","chrIX"
"2974","YIL134W","chrIX"
"2975","YIL135C","chrIX"
"2976","YIL136W","chrIX"
"2977","YIL137C","chrIX"
"2978","YIL138C","chrIX"
"2979","YIL139C","chrIX"
"2980","YIL140W","chrIX"
"2982","YIL142W","chrIX"
"2983","YIL143C","chrIX"
"2984","YIL144W","chrIX"
"2985","YIL145C","chrIX"
"2986","YIL146C","chrIX"
"2987","YIL147C","chrIX"
"2988","YIL148W","chrIX"
"2989","YIL149C","chrIX"
"2990","YIL150C","chrIX"
"2991","YIL151C","chrIX"
"2992","YIL152W","chrIX"
"2993","YIL153W","chrIX"
"2994","YIL154C","chrIX"
"2995","YIL155C","chrIX"
"2996","YIL156W","chrIX"
"2997","YIL156W-A","chrIX"
"2999","YIL157C","chrIX"
"3000","YIL158W","chrIX"
"3001","YIL159W","chrIX"
"3002","YIL160C","chrIX"
"3003","YIL161W","chrIX"
"3004","YIL162W","chrIX"
"3005","YIL163C","chrIX"
"3006","YIL164C","chrIX"
"3007","YIL165C","chrIX"
"3008","YIL166C","chrIX"
"3009","YIL167W","chrIX"
"3010","YIL168W","chrIX"
"3011","YIL169C","chrIX"
"3012","YIL170W","chrIX"
"3013","YIL171W","chrIX"
"3014","YIL175W","chrIX"
"3015","YIR001C","chrIX"
"3016","YIR002C","chrIX"
"3017","YIR003W","chrIX"
"3018","YIR004W","chrIX"
"3019","YIR005W","chrIX"
"3020","YIR006C","chrIX"
"3021","YIR007W","chrIX"
"3022","YIR008C","chrIX"
"3023","YIR009W","chrIX"
"3024","YIR010W","chrIX"
"3025","YIR011C","chrIX"
"3026","YIR012W","chrIX"
"3027","YIR013C","chrIX"
"3028","YIR014W","chrIX"
"3029","YIR015W","chrIX"
"3030","YIR016W","chrIX"
"3031","YIR017C","chrIX"
"3032","YIR017W-A","chrIX"
"3033","YIR018C-A","chrIX"
"3034","YIR018W","chrIX"
"3035","YIR019C","chrIX"
"3036","YIR021W","chrIX"
"3037","YIR021W-A","chrIX"
"3038","YIR022W","chrIX"
"3039","YIR023C-A","chrIX"
"3040","YIR023W","chrIX"
"3041","YIR024C","chrIX"
"3042","YIR025W","chrIX"
"3043","YIR026C","chrIX"
"3044","YIR027C","chrIX"
"3045","YIR028W","chrIX"
"3046","YIR029W","chrIX"
"3047","YIR030C","chrIX"
"3048","YIR030W-A","chrIX"
"3049","YIR031C","chrIX"
"3050","YIR032C","chrIX"
"3051","YIR033W","chrIX"
"3052","YIR034C","chrIX"
"3053","YIR035C","chrIX"
"3054","YIR036C","chrIX"
"3055","YIR036W-A","chrIX"
"3056","YIR037W","chrIX"
"3057","YIR038C","chrIX"
"3058","YIR039C","chrIX"
"3059","YIR040C","chrIX"
"3060","YIR041W","chrIX"
"3061","YIR042C","chrIX"
"3062","YIR043C","chrIX"
"3063","YIR044C","chrIX"
"3064","YJL001W","chrX"
"3065","YJL002C","chrX"
"3066","YJL003W","chrX"
"3067","YJL004C","chrX"
"3068","YJL005W","chrX"
"3069","YJL006C","chrX"
"3070","YJL007C","chrX"
"3071","YJL008C","chrX"
"3072","YJL009W","chrX"
"3073","YJL010C","chrX"
"3074","YJL011C","chrX"
"3075","YJL012C","chrX"
"3076","YJL013C","chrX"
"3077","YJL014W","chrX"
"3078","YJL015C","chrX"
"3079","YJL016W","chrX"
"3080","YJL019W","chrX"
"3081","YJL020C","chrX"
"3082","YJL022W","chrX"
"3083","YJL023C","chrX"
"3084","YJL024C","chrX"
"3085","YJL025W","chrX"
"3086","YJL026W","chrX"
"3087","YJL027C","chrX"
"3088","YJL028W","chrX"
"3089","YJL029C","chrX"
"3090","YJL030W","chrX"
"3091","YJL031C","chrX"
"3092","YJL032W","chrX"
"3093","YJL033W","chrX"
"3094","YJL034W","chrX"
"3095","YJL035C","chrX"
"3096","YJL036W","chrX"
"3097","YJL037W","chrX"
"3098","YJL038C","chrX"
"3099","YJL039C","chrX"
"3100","YJL041W","chrX"
"3101","YJL042W","chrX"
"3102","YJL043W","chrX"
"3103","YJL044C","chrX"
"3104","YJL045W","chrX"
"3105","YJL046W","chrX"
"3106","YJL047C","chrX"
"3107","YJL047C-A","chrX"
"3108","YJL048C","chrX"
"3109","YJL049W","chrX"
"3110","YJL050W","chrX"
"3111","YJL051W","chrX"
"3112","YJL052C-A","chrX"
"3113","YJL052W","chrX"
"3114","YJL053W","chrX"
"3115","YJL054W","chrX"
"3116","YJL055W","chrX"
"3117","YJL056C","chrX"
"3118","YJL057C","chrX"
"3119","YJL058C","chrX"
"3120","YJL059W","chrX"
"3121","YJL060W","chrX"
"3122","YJL061W","chrX"
"3123","YJL062W","chrX"
"3124","YJL062W-A","chrX"
"3125","YJL063C","chrX"
"3126","YJL064W","chrX"
"3127","YJL065C","chrX"
"3128","YJL066C","chrX"
"3129","YJL067W","chrX"
"3130","YJL068C","chrX"
"3131","YJL069C","chrX"
"3132","YJL070C","chrX"
"3133","YJL071W","chrX"
"3134","YJL072C","chrX"
"3135","YJL073W","chrX"
"3136","YJL074C","chrX"
"3137","YJL075C","chrX"
"3138","YJL076W","chrX"
"3139","YJL077C","chrX"
"3140","YJL077W-B","chrX"
"3141","YJL078C","chrX"
"3142","YJL079C","chrX"
"3143","YJL080C","chrX"
"3144","YJL081C","chrX"
"3145","YJL082W","chrX"
"3146","YJL083W","chrX"
"3147","YJL084C","chrX"
"3148","YJL085W","chrX"
"3149","YJL087C","chrX"
"3150","YJL088W","chrX"
"3151","YJL089W","chrX"
"3152","YJL090C","chrX"
"3153","YJL091C","chrX"
"3154","YJL092W","chrX"
"3155","YJL093C","chrX"
"3156","YJL094C","chrX"
"3157","YJL095W","chrX"
"3158","YJL096W","chrX"
"3159","YJL097W","chrX"
"3160","YJL098W","chrX"
"3161","YJL099W","chrX"
"3162","YJL100W","chrX"
"3163","YJL101C","chrX"
"3164","YJL102W","chrX"
"3165","YJL103C","chrX"
"3166","YJL104W","chrX"
"3167","YJL105W","chrX"
"3168","YJL106W","chrX"
"3169","YJL107C","chrX"
"3171","YJL109C","chrX"
"3172","YJL110C","chrX"
"3173","YJL111W","chrX"
"3174","YJL112W","chrX"
"3175","YJL113W","chrX"
"3177","YJL115W","chrX"
"3178","YJL116C","chrX"
"3179","YJL117W","chrX"
"3180","YJL118W","chrX"
"3181","YJL119C","chrX"
"3182","YJL120W","chrX"
"3183","YJL121C","chrX"
"3184","YJL122W","chrX"
"3185","YJL123C","chrX"
"3186","YJL124C","chrX"
"3187","YJL125C","chrX"
"3188","YJL126W","chrX"
"3189","YJL127C","chrX"
"3190","YJL127C-B","chrX"
"3191","YJL127W-A","chrX"
"3192","YJL128C","chrX"
"3193","YJL129C","chrX"
"3194","YJL130C","chrX"
"3195","YJL131C","chrX"
"3196","YJL132W","chrX"
"3197","YJL133C-A","chrX"
"3198","YJL133W","chrX"
"3199","YJL134W","chrX"
"3201","YJL136C","chrX"
"3202","YJL136W-A","chrX"
"3203","YJL137C","chrX"
"3204","YJL138C","chrX"
"3205","YJL139C","chrX"
"3206","YJL140W","chrX"
"3207","YJL141C","chrX"
"3209","YJL143W","chrX"
"3210","YJL144W","chrX"
"3211","YJL145W","chrX"
"3212","YJL146W","chrX"
"3213","YJL147C","chrX"
"3214","YJL148W","chrX"
"3215","YJL149W","chrX"
"3217","YJL151C","chrX"
"3218","YJL152W","chrX"
"3219","YJL153C","chrX"
"3220","YJL154C","chrX"
"3221","YJL155C","chrX"
"3222","YJL156C","chrX"
"3223","YJL156W-A","chrX"
"3224","YJL157C","chrX"
"3225","YJL158C","chrX"
"3226","YJL159W","chrX"
"3227","YJL160C","chrX"
"3228","YJL161W","chrX"
"3229","YJL162C","chrX"
"3230","YJL163C","chrX"
"3231","YJL164C","chrX"
"3232","YJL165C","chrX"
"3233","YJL166W","chrX"
"3234","YJL167W","chrX"
"3235","YJL168C","chrX"
"3236","YJL169W","chrX"
"3237","YJL170C","chrX"
"3238","YJL171C","chrX"
"3239","YJL172W","chrX"
"3240","YJL173C","chrX"
"3241","YJL174W","chrX"
"3242","YJL176C","chrX"
"3243","YJL177W","chrX"
"3244","YJL178C","chrX"
"3245","YJL179W","chrX"
"3246","YJL180C","chrX"
"3247","YJL181W","chrX"
"3248","YJL182C","chrX"
"3249","YJL183W","chrX"
"3250","YJL184W","chrX"
"3251","YJL185C","chrX"
"3252","YJL186W","chrX"
"3253","YJL187C","chrX"
"3254","YJL188C","chrX"
"3255","YJL190C","chrX"
"3256","YJL191W","chrX"
"3257","YJL192C","chrX"
"3258","YJL193W","chrX"
"3259","YJL194W","chrX"
"3260","YJL195C","chrX"
"3261","YJL196C","chrX"
"3262","YJL197W","chrX"
"3263","YJL198W","chrX"
"3264","YJL199C","chrX"
"3265","YJL200C","chrX"
"3266","YJL201W","chrX"
"3267","YJL202C","chrX"
"3268","YJL203W","chrX"
"3269","YJL204C","chrX"
"3270","YJL205C","chrX"
"3271","YJL206C","chrX"
"3272","YJL207C","chrX"
"3273","YJL208C","chrX"
"3274","YJL209W","chrX"
"3275","YJL210W","chrX"
"3276","YJL211C","chrX"
"3277","YJL212C","chrX"
"3278","YJL213W","chrX"
"3279","YJL214W","chrX"
"3280","YJL215C","chrX"
"3281","YJL216C","chrX"
"3282","YJL217W","chrX"
"3283","YJL218W","chrX"
"3284","YJL219W","chrX"
"3285","YJL222W","chrX"
"3286","YJR001W","chrX"
"3287","YJR002W","chrX"
"3288","YJR003C","chrX"
"3289","YJR004C","chrX"
"3290","YJR005C-A","chrX"
"3291","YJR005W","chrX"
"3292","YJR006W","chrX"
"3293","YJR007W","chrX"
"3294","YJR008W","chrX"
"3295","YJR009C","chrX"
"3296","YJR010C-A","chrX"
"3297","YJR010W","chrX"
"3298","YJR011C","chrX"
"3299","YJR012C","chrX"
"3300","YJR013W","chrX"
"3301","YJR014W","chrX"
"3302","YJR015W","chrX"
"3303","YJR016C","chrX"
"3304","YJR017C","chrX"
"3305","YJR018W","chrX"
"3306","YJR019C","chrX"
"3307","YJR020W","chrX"
"3308","YJR021C","chrX"
"3309","YJR023C","chrX"
"3310","YJR024C","chrX"
"3311","YJR025C","chrX"
"3312","YJR030C","chrX"
"3313","YJR031C","chrX"
"3314","YJR032W","chrX"
"3315","YJR033C","chrX"
"3316","YJR034W","chrX"
"3317","YJR035W","chrX"
"3318","YJR036C","chrX"
"3319","YJR037W","chrX"
"3320","YJR038C","chrX"
"3321","YJR039W","chrX"
"3322","YJR040W","chrX"
"3323","YJR041C","chrX"
"3324","YJR042W","chrX"
"3325","YJR043C","chrX"
"3326","YJR044C","chrX"
"3327","YJR045C","chrX"
"3328","YJR046W","chrX"
"3329","YJR047C","chrX"
"3330","YJR048W","chrX"
"3331","YJR049C","chrX"
"3332","YJR050W","chrX"
"3333","YJR051W","chrX"
"3334","YJR052W","chrX"
"3335","YJR053W","chrX"
"3336","YJR054W","chrX"
"3337","YJR055W","chrX"
"3338","YJR056C","chrX"
"3339","YJR057W","chrX"
"3340","YJR058C","chrX"
"3341","YJR059W","chrX"
"3342","YJR060W","chrX"
"3343","YJR061W","chrX"
"3344","YJR062C","chrX"
"3345","YJR063W","chrX"
"3346","YJR064W","chrX"
"3347","YJR065C","chrX"
"3348","YJR066W","chrX"
"3349","YJR067C","chrX"
"3350","YJR068W","chrX"
"3351","YJR069C","chrX"
"3352","YJR070C","chrX"
"3353","YJR071W","chrX"
"3354","YJR072C","chrX"
"3355","YJR073C","chrX"
"3356","YJR074W","chrX"
"3357","YJR075W","chrX"
"3358","YJR076C","chrX"
"3359","YJR077C","chrX"
"3360","YJR078W","chrX"
"3362","YJR080C","chrX"
"3363","YJR082C","chrX"
"3364","YJR083C","chrX"
"3365","YJR084W","chrX"
"3366","YJR085C","chrX"
"3368","YJR087W","chrX"
"3369","YJR088C","chrX"
"3370","YJR089W","chrX"
"3371","YJR090C","chrX"
"3372","YJR091C","chrX"
"3373","YJR092W","chrX"
"3374","YJR093C","chrX"
"3375","YJR094C","chrX"
"3376","YJR094W-A","chrX"
"3377","YJR095W","chrX"
"3378","YJR096W","chrX"
"3379","YJR097W","chrX"
"3380","YJR098C","chrX"
"3381","YJR099W","chrX"
"3382","YJR100C","chrX"
"3383","YJR101W","chrX"
"3384","YJR102C","chrX"
"3385","YJR103W","chrX"
"3386","YJR104C","chrX"
"3387","YJR105W","chrX"
"3388","YJR106W","chrX"
"3389","YJR107W","chrX"
"3390","YJR108W","chrX"
"3391","YJR109C","chrX"
"3392","YJR110W","chrX"
"3393","YJR111C","chrX"
"3394","YJR112W","chrX"
"3395","YJR112W-A","chrX"
"3396","YJR113C","chrX"
"3397","YJR114W","chrX"
"3398","YJR115W","chrX"
"3399","YJR116W","chrX"
"3400","YJR117W","chrX"
"3401","YJR118C","chrX"
"3402","YJR119C","chrX"
"3403","YJR120W","chrX"
"3404","YJR121W","chrX"
"3405","YJR122W","chrX"
"3406","YJR123W","chrX"
"3407","YJR124C","chrX"
"3408","YJR125C","chrX"
"3409","YJR126C","chrX"
"3410","YJR127C","chrX"
"3411","YJR128W","chrX"
"3412","YJR129C","chrX"
"3413","YJR130C","chrX"
"3414","YJR131W","chrX"
"3415","YJR132W","chrX"
"3416","YJR133W","chrX"
"3417","YJR134C","chrX"
"3418","YJR135C","chrX"
"3419","YJR135W-A","chrX"
"3420","YJR136C","chrX"
"3421","YJR137C","chrX"
"3422","YJR138W","chrX"
"3423","YJR139C","chrX"
"3424","YJR140C","chrX"
"3425","YJR141W","chrX"
"3426","YJR142W","chrX"
"3427","YJR143C","chrX"
"3428","YJR144W","chrX"
"3429","YJR145C","chrX"
"3431","YJR147W","chrX"
"3432","YJR148W","chrX"
"3433","YJR149W","chrX"
"3434","YJR150C","chrX"
"3435","YJR151C","chrX"
"3436","YJR151W-A","chrX"
"3437","YJR152W","chrX"
"3438","YJR153W","chrX"
"3439","YJR154W","chrX"
"3440","YJR155W","chrX"
"3441","YJR156C","chrX"
"3442","YJR157W","chrX"
"3443","YJR159W","chrX"
"3444","YJR160C","chrX"
"3445","YJR161C","chrX"
"3446","YJR162C","chrX"
"3447","YKL001C","chrXI"
"3448","YKL002W","chrXI"
"3449","YKL003C","chrXI"
"3450","YKL004W","chrXI"
"3451","YKL005C","chrXI"
"3452","YKL006C-A","chrXI"
"3453","YKL006W","chrXI"
"3454","YKL007W","chrXI"
"3455","YKL008C","chrXI"
"3456","YKL009W","chrXI"
"3457","YKL010C","chrXI"
"3458","YKL011C","chrXI"
"3459","YKL012W","chrXI"
"3460","YKL013C","chrXI"
"3461","YKL014C","chrXI"
"3462","YKL015W","chrXI"
"3463","YKL016C","chrXI"
"3464","YKL017C","chrXI"
"3465","YKL018C-A","chrXI"
"3466","YKL018W","chrXI"
"3467","YKL019W","chrXI"
"3468","YKL020C","chrXI"
"3469","YKL021C","chrXI"
"3470","YKL022C","chrXI"
"3471","YKL023C-A","chrXI"
"3472","YKL023W","chrXI"
"3473","YKL024C","chrXI"
"3474","YKL025C","chrXI"
"3475","YKL026C","chrXI"
"3476","YKL027W","chrXI"
"3477","YKL028W","chrXI"
"3478","YKL029C","chrXI"
"3479","YKL030W","chrXI"
"3480","YKL031W","chrXI"
"3481","YKL032C","chrXI"
"3482","YKL033W","chrXI"
"3483","YKL033W-A","chrXI"
"3484","YKL034W","chrXI"
"3485","YKL035W","chrXI"
"3486","YKL036C","chrXI"
"3487","YKL037W","chrXI"
"3488","YKL038W","chrXI"
"3489","YKL039W","chrXI"
"3490","YKL040C","chrXI"
"3491","YKL041W","chrXI"
"3492","YKL042W","chrXI"
"3493","YKL043W","chrXI"
"3494","YKL044W","chrXI"
"3495","YKL045W","chrXI"
"3496","YKL046C","chrXI"
"3497","YKL047W","chrXI"
"3498","YKL048C","chrXI"
"3499","YKL049C","chrXI"
"3500","YKL050C","chrXI"
"3501","YKL051W","chrXI"
"3502","YKL052C","chrXI"
"3503","YKL053C-A","chrXI"
"3504","YKL053W","chrXI"
"3505","YKL054C","chrXI"
"3506","YKL055C","chrXI"
"3507","YKL056C","chrXI"
"3508","YKL057C","chrXI"
"3509","YKL058W","chrXI"
"3510","YKL059C","chrXI"
"3511","YKL060C","chrXI"
"3512","YKL061W","chrXI"
"3513","YKL062W","chrXI"
"3514","YKL063C","chrXI"
"3515","YKL064W","chrXI"
"3516","YKL065C","chrXI"
"3517","YKL065W-A","chrXI"
"3518","YKL066W","chrXI"
"3519","YKL067W","chrXI"
"3520","YKL068W","chrXI"
"3521","YKL068W-A","chrXI"
"3522","YKL069W","chrXI"
"3523","YKL070W","chrXI"
"3524","YKL071W","chrXI"
"3525","YKL072W","chrXI"
"3526","YKL073W","chrXI"
"3527","YKL074C","chrXI"
"3528","YKL075C","chrXI"
"3530","YKL077W","chrXI"
"3531","YKL078W","chrXI"
"3532","YKL079W","chrXI"
"3533","YKL080W","chrXI"
"3534","YKL081W","chrXI"
"3535","YKL082C","chrXI"
"3536","YKL083W","chrXI"
"3537","YKL084W","chrXI"
"3538","YKL085W","chrXI"
"3539","YKL086W","chrXI"
"3540","YKL087C","chrXI"
"3541","YKL088W","chrXI"
"3542","YKL089W","chrXI"
"3543","YKL090W","chrXI"
"3544","YKL091C","chrXI"
"3545","YKL092C","chrXI"
"3546","YKL093W","chrXI"
"3547","YKL094W","chrXI"
"3548","YKL095W","chrXI"
"3549","YKL096C-B","chrXI"
"3550","YKL096W","chrXI"
"3551","YKL096W-A","chrXI"
"3552","YKL097C","chrXI"
"3553","YKL098W","chrXI"
"3554","YKL099C","chrXI"
"3555","YKL100C","chrXI"
"3556","YKL101W","chrXI"
"3557","YKL102C","chrXI"
"3558","YKL103C","chrXI"
"3559","YKL104C","chrXI"
"3560","YKL105C","chrXI"
"3561","YKL106C-A","chrXI"
"3562","YKL106W","chrXI"
"3563","YKL107W","chrXI"
"3564","YKL108W","chrXI"
"3565","YKL109W","chrXI"
"3566","YKL110C","chrXI"
"3567","YKL111C","chrXI"
"3568","YKL112W","chrXI"
"3569","YKL113C","chrXI"
"3570","YKL114C","chrXI"
"3572","YKL116C","chrXI"
"3573","YKL117W","chrXI"
"3574","YKL118W","chrXI"
"3575","YKL119C","chrXI"
"3576","YKL120W","chrXI"
"3577","YKL121W","chrXI"
"3578","YKL122C","chrXI"
"3580","YKL124W","chrXI"
"3581","YKL125W","chrXI"
"3582","YKL126W","chrXI"
"3583","YKL127W","chrXI"
"3584","YKL128C","chrXI"
"3585","YKL129C","chrXI"
"3586","YKL130C","chrXI"
"3587","YKL131W","chrXI"
"3588","YKL132C","chrXI"
"3589","YKL133C","chrXI"
"3590","YKL134C","chrXI"
"3591","YKL135C","chrXI"
"3592","YKL136W","chrXI"
"3593","YKL137W","chrXI"
"3594","YKL138C","chrXI"
"3595","YKL138C-A","chrXI"
"3596","YKL139W","chrXI"
"3597","YKL140W","chrXI"
"3598","YKL141W","chrXI"
"3599","YKL142W","chrXI"
"3600","YKL143W","chrXI"
"3601","YKL144C","chrXI"
"3602","YKL145W","chrXI"
"3603","YKL146W","chrXI"
"3604","YKL147C","chrXI"
"3605","YKL148C","chrXI"
"3606","YKL149C","chrXI"
"3607","YKL150W","chrXI"
"3608","YKL151C","chrXI"
"3609","YKL152C","chrXI"
"3610","YKL153W","chrXI"
"3611","YKL154W","chrXI"
"3612","YKL155C","chrXI"
"3613","YKL156W","chrXI"
"3614","YKL157W","chrXI"
"3615","YKL159C","chrXI"
"3616","YKL160W","chrXI"
"3617","YKL161C","chrXI"
"3618","YKL162C","chrXI"
"3619","YKL162C-A","chrXI"
"3620","YKL163W","chrXI"
"3621","YKL164C","chrXI"
"3622","YKL165C","chrXI"
"3623","YKL165C-A","chrXI"
"3624","YKL166C","chrXI"
"3625","YKL167C","chrXI"
"3626","YKL168C","chrXI"
"3627","YKL169C","chrXI"
"3628","YKL170W","chrXI"
"3629","YKL171W","chrXI"
"3630","YKL172W","chrXI"
"3631","YKL173W","chrXI"
"3632","YKL174C","chrXI"
"3633","YKL175W","chrXI"
"3634","YKL176C","chrXI"
"3635","YKL177W","chrXI"
"3636","YKL178C","chrXI"
"3637","YKL179C","chrXI"
"3638","YKL180W","chrXI"
"3639","YKL181W","chrXI"
"3640","YKL182W","chrXI"
"3641","YKL183C-A","chrXI"
"3642","YKL183W","chrXI"
"3643","YKL184W","chrXI"
"3644","YKL185W","chrXI"
"3645","YKL186C","chrXI"
"3646","YKL187C","chrXI"
"3647","YKL188C","chrXI"
"3648","YKL189W","chrXI"
"3649","YKL190W","chrXI"
"3650","YKL191W","chrXI"
"3651","YKL192C","chrXI"
"3652","YKL193C","chrXI"
"3653","YKL194C","chrXI"
"3654","YKL195W","chrXI"
"3655","YKL196C","chrXI"
"3656","YKL197C","chrXI"
"3657","YKL198C","chrXI"
"3658","YKL201C","chrXI"
"3659","YKL202W","chrXI"
"3660","YKL203C","chrXI"
