"","GENE","CHRM","GCAnc"
"4299","YMR221C","chrXIII",0.00084180005224691
"4300","YMR222C","chrXIII",0.0168392099863647
"4301","YMR223W","chrXIII",0.00797961816658837
"4302","YMR224C","chrXIII",0.00282969744503207
"4303","YMR225C","chrXIII",0.00990708808873262
"4304","YMR226C","chrXIII",0.000808582765637972
"4305","YMR227C","chrXIII",0.00235427741477684
"4306","YMR228W","chrXIII",0.00321832251933542
"4307","YMR229C","chrXIII",0.0017447956568584
"4308","YMR230W","chrXIII",0.00123536116919711
"4309","YMR231W","chrXIII",0.00691639717806994
"4310","YMR232W","chrXIII",0.0267958644094357
"4311","YMR233W","chrXIII",0.0205743121493877
"4312","YMR234W","chrXIII",0.00909629918445723
"4313","YMR235C","chrXIII",0.00100767604164976
"4314","YMR236W","chrXIII",0.00215650913926287
"4315","YMR237W","chrXIII",0.00198842189051427
"4316","YMR238W","chrXIII",0.00257987372182603
"4317","YMR239C","chrXIII",0.0163629764575417
"4318","YMR240C","chrXIII",0.00654096193764429
"4319","YMR241W","chrXIII",0.00173754492048331
"4320","YMR242C","chrXIII",0.000821479947622109
"4321","YMR243C","chrXIII",0.000550092342895986
"4322","YMR244C-A","chrXIII",0.153889334959414
"4323","YMR245W","chrXIII",0.0359074762751001
"4324","YMR246W","chrXIII",0.000344569469031063
"4325","YMR247C","chrXIII",0.000744652502785119
"4326","YMR250W","chrXIII",0.000633163373922022
"4327","YMR251W","chrXIII",0.00412225410429772
"4328","YMR251W-A","chrXIII",0.000304717756769896
"4329","YMR252C","chrXIII",0.00284530020729286
"4330","YMR253C","chrXIII",0.00286884552006438
"4331","YMR254C","chrXIII",0.023839052963512
"4332","YMR255W","chrXIII",0.00300053452352976
"4333","YMR256C","chrXIII",0.000771594409699581
"4334","YMR257C","chrXIII",0.0025427705167005
"4335","YMR258C","chrXIII",0.0028205002769403
"4336","YMR259C","chrXIII",0.00441559897094111
"4337","YMR260C","chrXIII",0.00144693925435591
"4338","YMR261C","chrXIII",0.00277433537213069
"4339","YMR262W","chrXIII",0.00206391772595744
"4340","YMR263W","chrXIII",0.020749425013978
"4341","YMR264W","chrXIII",0.00317148662300719
"4342","YMR265C","chrXIII",0.00785368152768081
"4343","YMR266W","chrXIII",0.00344293104733759
"4344","YMR267W","chrXIII",0.00421891915022506
"4345","YMR268C","chrXIII",0.00585582828168163
"4346","YMR269W","chrXIII",0.0195900489182719
"4347","YMR270C","chrXIII",0.0110140372587983
"4348","YMR271C","chrXIII",0.00577129938197166
"4349","YMR272C","chrXIII",0.000271070281572627
"4350","YMR273C","chrXIII",0.00714999779669753
"4351","YMR274C","chrXIII",0.0372554699075144
"4352","YMR275C","chrXIII",0.00763056532167252
"4353","YMR276W","chrXIII",0.00735182962387601
"4354","YMR277W","chrXIII",0.00459641704003257
"4355","YMR278W","chrXIII",0.00198437717915611
"4356","YMR279C","chrXIII",0.00682471253192586
"4357","YMR280C","chrXIII",0.000881822559917379
"4358","YMR281W","chrXIII",0.00601997631060483
"4359","YMR282C","chrXIII",0.000424525158949555
"4360","YMR283C","chrXIII",0.00452020608355903
"4361","YMR284W","chrXIII",0.00803796158310046
"4362","YMR285C","chrXIII",0.00140775741035765
"4363","YMR286W","chrXIII",0.00589582697666542
"4364","YMR287C","chrXIII",0.00315835032518791
"4365","YMR288W","chrXIII",0.00366184847996975
"4366","YMR289W","chrXIII",0.00951613299284002
"4367","YMR290C","chrXIII",0.000687259252786639
"4368","YMR290W-A","chrXIII",0.224258207924813
"4369","YMR291W","chrXIII",0.00433593986953404
"4370","YMR292W","chrXIII",0.0101864933226686
"4371","YMR293C","chrXIII",0.0148162512200634
"4372","YMR294W","chrXIII",0.00991096697102712
"4373","YMR294W-A","chrXIII",0.00443904079745726
"4374","YMR295C","chrXIII",0.000697149153592134
"4375","YMR296C","chrXIII",0.00844324666020244
"4376","YMR297W","chrXIII",8.34255890759682e-05
"4377","YMR298W","chrXIII",0.00455239095984332
"4378","YMR299C","chrXIII",0.00905750175975418
"4379","YMR300C","chrXIII",0.00885686742782674
"4380","YMR301C","chrXIII",0.00448569585593995
"4381","YMR302C","chrXIII",0.000478117536795189
"4382","YMR303C","chrXIII",2.95642396456728e-05
"4383","YMR304W","chrXIII",0.000330608053981934
"4384","YMR305C","chrXIII",0.000498401730724599
"4385","YMR305C","chrXIII",0.000498401730724599
"4386","YMR306W","chrXIII",0.0125088368865594
"4387","YMR307W","chrXIII",0.000315349113142378
"4388","YMR308C","chrXIII",0.00187456963244954
"4389","YMR309C","chrXIII",0.00147157348769737
"4390","YMR310C","chrXIII",0.00210705121720737
"4391","YMR311C","chrXIII",0.00126834713892713
"4392","YMR312W","chrXIII",0.00546267575916625
"4393","YMR313C","chrXIII",0.000757590200843734
"4394","YMR314W","chrXIII",0.000900295497655112
"4395","YMR315W","chrXIII",0.0011367623798785
"4396","YMR315W-A","chrXIII",0.220690202169531
"4397","YMR316C-A","chrXIII",0.0257050936115056
"4398","YMR316C-B","chrXIII",0.289358417697027
"4399","YMR316W","chrXIII",0.00363727914481429
"4400","YMR317W","chrXIII",0.00640222575293787
"4401","YMR318C","chrXIII",0.00491930686866085
"4402","YMR319C","chrXIII",0.00527393621213798
"4403","YMR320W","chrXIII",0.0117263694019722
"4404","YMR321C","chrXIII",0.197732819771299
"4405","YMR322C","chrXIII",0.197778634647284
"4406","YNL001W","chrXIV",0.0102743082290175
"4407","YNL002C","chrXIV",0.00534556374204661
"4408","YNL003C","chrXIV",0.00308924181942021
"4409","YNL004W","chrXIV",0.000695903499925578
"4410","YNL005C","chrXIV",0.00158500701289798
"4411","YNL006W","chrXIV",0.00565084608587787
"4412","YNL007C","chrXIV",0.00224506890188313
"4413","YNL008C","chrXIV",0.000860358398812036
"4414","YNL009W","chrXIV",0.000577079881723429
"4415","YNL010W","chrXIV",0.00207581366827582
"4416","YNL011C","chrXIV",0.00147393953262841
"4417","YNL012W","chrXIV",0.0119276430653687
"4418","YNL014W","chrXIV",0.00124480339893044
"4419","YNL015W","chrXIV",0.000450804734789773
"4420","YNL016W","chrXIV",0.00072357671923311
"4421","YNL018C","chrXIV",0.286226270885457
"4422","YNL019C","chrXIV",0.109436027190474
"4423","YNL020C","chrXIV",0.00253740696996648
"4424","YNL021W","chrXIV",0.00126597418236514
"4425","YNL022C","chrXIV",0.00508792570693442
"4426","YNL023C","chrXIV",0.00484646559975417
"4427","YNL024C","chrXIV",0.0731154736440444
"4428","YNL024C-A","chrXIV",0.0135901199973704
"4429","YNL025C","chrXIV",0.00461682337778009
"4430","YNL026W","chrXIV",0.0016730734296033
"4431","YNL027W","chrXIV",0.000708395470711185
"4432","YNL029C","chrXIV",0.00806948236590536
"4433","YNL030W","chrXIV",0.00105380438578591
"4434","YNL031C","chrXIV",0.000426625692014925
"4435","YNL032W","chrXIV",0.00721442583940484
"4436","YNL034W","chrXIV",0.103867095141962
"4437","YNL035C","chrXIV",0.00691984387955559
"4438","YNL036W","chrXIV",0.000319431167254182
"4439","YNL037C","chrXIV",8.92417824909339e-05
"4440","YNL038W","chrXIV",0.00895489641438377
"4441","YNL039W","chrXIV",0.00255416488804896
"4442","YNL040W","chrXIV",0.00777220820327457
"4443","YNL041C","chrXIV",0.000815634884058876
"4444","YNL042W","chrXIV",0.00874701987482658
"4445","YNL043C","chrXIV",0.0213613882928695
"4446","YNL044W","chrXIV",0.0115509706219033
"4447","YNL045W","chrXIV",0.00142679336747504
"4448","YNL046W","chrXIV",0.00490271219260237
"4449","YNL047C","chrXIV",0.00272993186466901
"4450","YNL048W","chrXIV",0.00120320171616457
"4451","YNL049C","chrXIV",0.0126897621251464
"4452","YNL050C","chrXIV",0.00830206352815365
"4453","YNL051W","chrXIV",0.0046282816248382
"4454","YNL052W","chrXIV",0.000137734056905414
"4455","YNL053W","chrXIV",0.00332635353166555
"4456","YNL054W","chrXIV",0.00209074902871617
"4457","YNL054W-B","chrXIV",0.0348682937687255
"4458","YNL054W-B","chrXIV",0.0348682937687255
"4459","YNL055C","chrXIV",4.31055169240635e-05
"4460","YNL056W","chrXIV",0.00359564674192382
"4461","YNL058C","chrXIV",0.0132068266936317
"4462","YNL059C","chrXIV",0.000581960540171507
"4463","YNL061W","chrXIV",0.00157554879860469
"4464","YNL062C","chrXIV",0.00594969897636657
"4465","YNL063W","chrXIV",0.00404319394097991
"4466","YNL064C","chrXIV",0.00171006146363531
"4467","YNL065W","chrXIV",0.117346408736674
"4468","YNL066W","chrXIV",0.00128710176034304
"4469","YNL067W","chrXIV",0.00223828673575845
"4470","YNL068C","chrXIV",0.00188857947746615
"4471","YNL069C","chrXIV",0.000489345094518167
"4472","YNL070W","chrXIV",0.00344637077561586
"4473","YNL071W","chrXIV",0.000223718100997237
"4474","YNL072W","chrXIV",0.0160399163307698
"4475","YNL073W","chrXIV",0.00935631350249869
"4476","YNL074C","chrXIV",0.00451206865819219
"4477","YNL075W","chrXIV",0.00727299546777993
"4478","YNL076W","chrXIV",0.00212665631561214
"4479","YNL077W","chrXIV",0.00196579936979756
"4480","YNL078W","chrXIV",0.0104307025760996
"4481","YNL079C","chrXIV",0.000663616177424858
"4482","YNL080C","chrXIV",0.0033179646991149
"4483","YNL081C","chrXIV",0.00310820549215044
"4484","YNL082W","chrXIV",0.000908398253267986
"4485","YNL083W","chrXIV",0.000666530663267286
"4486","YNL084C","chrXIV",0.00281619735855229
"4487","YNL085W","chrXIV",0.000864018572439535
"4488","YNL086W","chrXIV",0.0165573972024768
"4489","YNL087W","chrXIV",0.00115541165280658
"4490","YNL088W","chrXIV",0.000644914083335082
"4491","YNL090W","chrXIV",0.0559015867482713
"4492","YNL091W","chrXIV",0.000661518421021808
"4493","YNL092W","chrXIV",0.0121884642093083
"4494","YNL093W","chrXIV",0.0145559376928371
"4495","YNL094W","chrXIV",0.00196028731557691
"4496","YNL095C","chrXIV",0.00736296169007405
"4497","YNL096C","chrXIV",0.00241046103419886
"4498","YNL097C","chrXIV",0.00612006542642176
"4499","YNL098C","chrXIV",0.000265912444984922
"4500","YNL099C","chrXIV",0.00256442258250504
"4501","YNL100W","chrXIV",0.000414271977889962
"4502","YNL101W","chrXIV",0.00125600432071305
"4503","YNL102W","chrXIV",0.00320986521217619
"4504","YNL103W","chrXIV",0.00108834830303937
"4505","YNL103W-A","chrXIV",0.0582146521017064
"4506","YNL104C","chrXIV",0.000164503803801469
"4507","YNL106C","chrXIV",0.0209502594357119
"4508","YNL107W","chrXIV",0.0172003545706416
"4509","YNL108C","chrXIV",0.0287000671711409
"4510","YNL110C","chrXIV",0.0135897764081526
"4511","YNL111C","chrXIV",0.00747907653187559
"4512","YNL112W","chrXIV",0.000704792157030222
"4513","YNL113W","chrXIV",0.0219469958513594
"4514","YNL115C","chrXIV",0.00107282775317856
"4515","YNL116W","chrXIV",0.00221145946737385
"4516","YNL117W","chrXIV",7.87872094187839e-06
"4517","YNL118C","chrXIV",0.000713405994137294
"4518","YNL119W","chrXIV",0.00627380301982002
"4519","YNL121C","chrXIV",0.000236895183527875
"4520","YNL122C","chrXIV",0.0167304846435695
"4521","YNL123W","chrXIV",0.010116703170609
"4522","YNL124W","chrXIV",0.018023059746565
"4523","YNL125C","chrXIV",0.000385893546240612
"4524","YNL126W","chrXIV",0.00265164824778102
"4525","YNL127W","chrXIV",0.00124777035681001
"4526","YNL128W","chrXIV",0.0769681551311462
"4527","YNL129W","chrXIV",0.02196406355144
"4528","YNL130C","chrXIV",0.00171992683969147
"4529","YNL131W","chrXIV",0.00101647443646683
"4530","YNL132W","chrXIV",0.00580843752160564
"4531","YNL133C","chrXIV",0.0184555061577338
"4532","YNL134C","chrXIV",0.00178442901901623
"4533","YNL135C","chrXIV",0.000256734032120458
"4534","YNL136W","chrXIV",0.00649916594476244
"4535","YNL137C","chrXIV",0.00271850225083045
"4536","YNL138W","chrXIV",0.000869793600264439
"4537","YNL138W-A","chrXIV",0.00914123494442736
"4538","YNL139C","chrXIV",0.00178631277697315
"4539","YNL139C","chrXIV",0.00178631277697315
"4540","YNL141W","chrXIV",0.00667019361906265
"4541","YNL142W","chrXIV",0.00557002848263043
"4542","YNL143C","chrXIV",0.184125365917213
"4543","YNL144C","chrXIV",0.00114700044668378
"4544","YNL145W","chrXIV",0.0525537801103549
"4545","YNL146W","chrXIV",0.08023121513375
"4546","YNL147W","chrXIV",0.0105523313123525
"4547","YNL148C","chrXIV",0.0563152609582737
"4548","YNL149C","chrXIV",0.117845721368264
"4549","YNL150W","chrXIV",0.0486235007021862
"4550","YNL151C","chrXIV",0.00676206736247818
"4551","YNL152W","chrXIV",0.0159804977969243
"4552","YNL153C","chrXIV",0.00663608538305114
"4553","YNL154C","chrXIV",0.00109737005529105
"4554","YNL155W","chrXIV",0.0150232632051954
"4555","YNL156C","chrXIV",0.000768632088103923
"4556","YNL157W","chrXIV",0.00262594506415575
"4557","YNL158W","chrXIV",0.00364028571500891
"4558","YNL159C","chrXIV",0.00169218170931654
"4559","YNL160W","chrXIV",5.88759011755974e-05
"4560","YNL161W","chrXIV",0.00104356628929204
"4561","YNL162W","chrXIV",0.00217590601854141
"4562","YNL162W-A","chrXIV",0.102515530552105
"4563","YNL163C","chrXIV",0.00237575782589241
"4564","YNL164C","chrXIV",0.00963489248018998
"4565","YNL165W","chrXIV",0.00177366124959321
"4566","YNL166C","chrXIV",0.00846001236608308
"4567","YNL167C","chrXIV",0.00355970282641278
"4568","YNL168C","chrXIV",0.00162454481457004
"4569","YNL169C","chrXIV",0.00462827005943464
"4570","YNL170W","chrXIV",0.130573387820935
"4571","YNL172W","chrXIV",0.00216039168350533
"4572","YNL173C","chrXIV",0.000534542387237097
"4573","YNL175C","chrXIV",0.0216023718589636
"4574","YNL176C","chrXIV",0.00106158620671014
"4575","YNL177C","chrXIV",0.00334104555720291
"4576","YNL178W","chrXIV",0.000424633970621126
"4577","YNL179C","chrXIV",0.0577331100270363
"4578","YNL180C","chrXIV",0.00124661258764566
"4579","YNL181W","chrXIV",0.00716889045965234
"4580","YNL182C","chrXIV",0.00449156378211519
"4581","YNL183C","chrXIV",0.00306913302851959
"4582","YNL185C","chrXIV",0.0183303012948588
"4583","YNL185C","chrXIV",0.0183303012948588
"4584","YNL186W","chrXIV",0.000297487705870414
"4585","YNL187W","chrXIV",0.0206859012748808
"4586","YNL188W","chrXIV",0.0369854281717265
"4587","YNL189W","chrXIV",0.000169463749069014
"4588","YNL190W","chrXIV",0.00310991224237286
"4589","YNL191W","chrXIV",0.00162345914578213
"4590","YNL192W","chrXIV",0.000841449848923177
"4591","YNL193W","chrXIV",0.00499596034228701
"4592","YNL194C","chrXIV",0.000787057670320301
"4593","YNL195C","chrXIV",0.000466645756859227
"4594","YNL196C","chrXIV",0.035569897278439
"4595","YNL197C","chrXIV",0.00316536567172144
"4596","YNL199C","chrXIV",0.0019817242419373
"4597","YNL199C","chrXIV",0.0019817242419373
"4598","YNL200C","chrXIV",0.000886318807845876
"4599","YNL201C","chrXIV",0.0018127372974213
"4600","YNL202W","chrXIV",0.000635161197601171
"4601","YNL206C","chrXIV",0.00414641822284228
"4602","YNL206C","chrXIV",0.00414641822284228
"4603","YNL206C","chrXIV",0.00414641822284228
"4604","YNL207W","chrXIV",0.00612996965529994
"4605","YNL208W","chrXIV",0.00012730543248333
"4606","YNL209W","chrXIV",0.000268698116823919
"4607","YNL210W","chrXIV",0.164795120604837
"4608","YNL211C","chrXIV",0.0474930864750073
"4609","YNL212W","chrXIV",0.000539217695225494
"4610","YNL213C","chrXIV",0.0134730877677533
"4611","YNL214W","chrXIV",0.00593997203138561
"4612","YNL215W","chrXIV",0.00201717940164959
"4613","YNL216W","chrXIV",0.00229611719386225
"4614","YNL217W","chrXIV",0.00308069415105003
"4615","YNL218W","chrXIV",0.000586564048500249
"4616","YNL219C","chrXIV",0.00058404867465401
"4617","YNL220W","chrXIV",0.00091116414994078
"4618","YNL221C","chrXIV",0.00280480908935301
"4619","YNL222W","chrXIV",0.0128608652846538
"4620","YNL223W","chrXIV",0.00309555993877969
"4621","YNL224C","chrXIV",0.00154399615459195
"4622","YNL225C","chrXIV",0.00665207593670328
"4623","YNL227C","chrXIV",0.0245058220210537
"4624","YNL229C","chrXIV",0.00095814763680643
"4625","YNL230C","chrXIV",0.0139527839830009
"4626","YNL231C","chrXIV",0.00138022025177426
"4627","YNL232W","chrXIV",0.00603738348807483
"4628","YNL233W","chrXIV",0.000907799178838135
"4629","YNL234W","chrXIV",0.0125382876800334
"4630","YNL236W","chrXIV",0.00829310096205291
"4631","YNL237W","chrXIV",0.000487656243439237
"4632","YNL238W","chrXIV",0.00471818459354208
"4633","YNL239W","chrXIV",0.000545296647059102
"4634","YNL240C","chrXIV",0.0103618602077774
"4635","YNL241C","chrXIV",0.00118330032300688
"4636","YNL242W","chrXIV",0.00379561759439273
"4637","YNL243W","chrXIV",0.00372503460315488
"4638","YNL244C","chrXIV",0.00459064351443952
"4639","YNL245C","chrXIV",0.00757880460333625
"4640","YNL246W","chrXIV",0.00245472617874443
"4641","YNL247W","chrXIV",0.000944205334502961
"4642","YNL248C","chrXIV",0.00715540651340673
"4643","YNL249C","chrXIV",0.00829995232497245
"4644","YNL250W","chrXIV",0.00946046416886064
"4645","YNL251C","chrXIV",0.00512053161746139
"4646","YNL252C","chrXIV",0.00198863030742098
"4647","YNL253W","chrXIV",0.00496010802334181
"4648","YNL254C","chrXIV",0.00462688159965664
"4649","YNL255C","chrXIV",0.0010915961298828
"4650","YNL256W","chrXIV",0.000861969855861039
"4651","YNL257C","chrXIV",0.00359608455186972
"4652","YNL258C","chrXIV",0.0030159332689292
"4653","YNL259C","chrXIV",0.0120214321037602
"4654","YNL260C","chrXIV",0.0277729868623397
"4655","YNL261W","chrXIV",0.000491450787431771
"4656","YNL262W","chrXIV",0.00135424863858876
"4657","YNL263C","chrXIV",0.000906846292492793
"4658","YNL264C","chrXIV",0.00409652011183378
"4659","YNL265C","chrXIV",0.00359008612693289
"4660","YNL266W","chrXIV",0.169197124754907
"4661","YNL267W","chrXIV",0.000608820843042401
"4662","YNL268W","chrXIV",0.00135852607946329
"4663","YNL270C","chrXIV",0.0129776075515796
"4664","YNL271C","chrXIV",0.00169999679763602
"4665","YNL272C","chrXIV",0.00226685704922473
"4666","YNL273W","chrXIV",0.00864777892470957
"4667","YNL274C","chrXIV",0.00038204447775093
"4668","YNL275W","chrXIV",0.0233118150988298
"4669","YNL276C","chrXIV",0.184964992485941
"4670","YNL277W","chrXIV",0.00467180364460647
"4671","YNL278W","chrXIV",0.0138801999961605
"4672","YNL279W","chrXIV",0.0234564813413118
"4673","YNL280C","chrXIV",0.00390825529372217
"4674","YNL281W","chrXIV",0.00419878774951214
"4675","YNL282W","chrXIV",0.055976717123905
"4676","YNL283C","chrXIV",0.00425990785422471
"4677","YNL284C","chrXIV",0.00180236746785931
"4678","YNL285W","chrXIV",0.165264753034037
"4679","YNL286W","chrXIV",0.0122015106294147
"4680","YNL287W","chrXIV",0.000706107044214141
"4681","YNL288W","chrXIV",0.00392351831689621
"4682","YNL289W","chrXIV",0.00520402913678269
"4683","YNL290W","chrXIV",0.00286017087276154
"4684","YNL291C","chrXIV",0.00268649160826401
"4685","YNL292W","chrXIV",0.00173760019998824
"4686","YNL293W","chrXIV",0.00086146816278852
"4687","YNL294C","chrXIV",0.00286163602931923
"4688","YNL295W","chrXIV",0.00467064953185407
"4689","YNL297C","chrXIV",0.00265400839039169
"4690","YNL298W","chrXIV",0.00372291265157721
"4691","YNL299W","chrXIV",0.0166864121045183
"4692","YNL300W","chrXIV",0.0161183887691957
"4693","YNL301C","chrXIV",0.00180456577413624
"4694","YNL302C","chrXIV",0.000805539946093605
"4695","YNL304W","chrXIV",0.00326747577019436
"4696","YNL304W","chrXIV",0.00326747577019436
"4697","YNL305C","chrXIV",0.0010242043011736
"4698","YNL306W","chrXIV",0.00136966219195844
"4699","YNL307C","chrXIV",0.00122235904061336
"4700","YNL308C","chrXIV",0.00262108820063123
"4701","YNL309W","chrXIV",0.0101118801957779
"4702","YNL310C","chrXIV",0.0031855909784167
"4703","YNL311C","chrXIV",0.00133775512424323
"4704","YNL312W","chrXIV",0.00129605661249518
"4705","YNL313C","chrXIV",0.00441158755083325
"4706","YNL314W","chrXIV",0.00745653637975774
"4707","YNL315C","chrXIV",0.0021433725706862
"4708","YNL316C","chrXIV",0.00382290138869857
"4709","YNL317W","chrXIV",0.00293907985779112
"4710","YNL320W","chrXIV",0.00987823206109917
"4711","YNL321W","chrXIV",0.00337919678806362
"4712","YNL322C","chrXIV",0.00309431258844944
"4713","YNL323W","chrXIV",0.00327358833460365
"4714","YNL325C","chrXIV",0.0113113203027399
"4715","YNL326C","chrXIV",0.00916142161088354
"4716","YNL327W","chrXIV",0.00291167174437931
"4717","YNL328C","chrXIV",0.0833241688211994
"4718","YNL329C","chrXIV",0.00172569201961253
"4719","YNL330C","chrXIV",0.000841995484598055
"4720","YNL331C","chrXIV",0.0122928479786404
"4721","YNL333W","chrXIV",0.0400095732451279
"4722","YNL334C","chrXIV",0.0787044496686797
"4723","YNL335W","chrXIV",0.19503968610381
"4724","YNL336W","chrXIV",0.0588683100124856
"4725","YNR001C","chrXIV",2.49785631177022e-05
"4726","YNR002C","chrXIV",0.00028974383346207
"4727","YNR003C","chrXIV",0.00521336741049589
"4728","YNR004W","chrXIV",0.00395622213201187
"4729","YNR006W","chrXIV",0.00111945503347047
"4730","YNR007C","chrXIV",0.00361552699996497
"4731","YNR008W","chrXIV",0.0103030218672901
"4732","YNR009W","chrXIV",0.000578570944458579
"4733","YNR010W","chrXIV",0.00341205997099809
"4734","YNR011C","chrXIV",0.00504930698266238
"4735","YNR012W","chrXIV",0.00365951648983721
"4736","YNR013C","chrXIV",0.0106446186468266
"4737","YNR014W","chrXIV",0.160111928089362
"4738","YNR015W","chrXIV",0.00706151148748758
"4739","YNR016C","chrXIV",0.000499399864685794
"4740","YNR017W","chrXIV",0.00422766696230152
"4741","YNR018W","chrXIV",0.00177624398390472
"4742","YNR019W","chrXIV",0.00498569587055416
"4743","YNR020C","chrXIV",0.00927041911967396
"4744","YNR021W","chrXIV",0.000799277084798429
"4745","YNR022C","chrXIV",0.00668188812119391
"4746","YNR023W","chrXIV",0.00242069515981917
"4747","YNR024W","chrXIV",0.0254213145758526
"4748","YNR025C","chrXIV",0.12838663314208
"4749","YNR026C","chrXIV",0.00663754133271719
"4750","YNR027W","chrXIV",0.0159669392269355
"4751","YNR028W","chrXIV",0.00324175571345089
"4752","YNR029C","chrXIV",0.00599350323044803
"4753","YNR030W","chrXIV",0.00404911913005875
"4754","YNR031C","chrXIV",0.00386940033553854
"4755","YNR032C-A","chrXIV",0.0287980476559056
"4756","YNR032W","chrXIV",0.00782897838498234
"4757","YNR033W","chrXIV",0.0064891971587376
"4758","YNR034W","chrXIV",0.0037495773196136
"4759","YNR034W-A","chrXIV",0.0014774519121608
"4760","YNR035C","chrXIV",0.000505917803913226
"4761","YNR036C","chrXIV",0.00111608148912537
"4762","YNR037C","chrXIV",0.00884266356991383
"4763","YNR038W","chrXIV",0.000604329727224568
"4764","YNR039C","chrXIV",0.00331916321248591
"4765","YNR040W","chrXIV",0.00550645340780749
"4766","YNR041C","chrXIV",0.0565941727321583
"4767","YNR043W","chrXIV",0.00226421688096102
"4768","YNR044W","chrXIV",0.017092998133096
"4769","YNR045W","chrXIV",0.00147192484010886
"4770","YNR046W","chrXIV",0.0101317927046179
"4771","YNR047W","chrXIV",0.00558455408060879
"4772","YNR048W","chrXIV",0.0147161858423283
"4773","YNR049C","chrXIV",0.00646362266408555
"4774","YNR050C","chrXIV",0.0052494537620734
"4775","YNR051C","chrXIV",0.00308181598115119
"4776","YNR052C","chrXIV",0.00260421467352076
"4777","YNR053C","chrXIV",0.00109822072090613
"4778","YNR054C","chrXIV",0.0191945455389448
"4779","YNR055C","chrXIV",0.00149350396841662
"4780","YNR056C","chrXIV",0.0113136565459858
"4781","YNR057C","chrXIV",0.0266419196637274
"4782","YNR058W","chrXIV",0.0156189844793093
"4783","YNR059W","chrXIV",0.00667440118316225
"4784","YNR060W","chrXIV",0.0096368534180653
"4785","YNR061C","chrXIV",0.00429835306831742
"4786","YNR062C","chrXIV",0.113037501048795
"4787","YNR063W","chrXIV",0.0106716340621214
"4788","YNR064C","chrXIV",0.00564963141369843
"4789","YNR065C","chrXIV",0.0147634477071958
"4790","YNR066C","chrXIV",0.0151705309491247
"4791","YNR067C","chrXIV",0.00664647441991647
"4792","YNR068C","chrXIV",0.0035526090715043
"4793","YNR069C","chrXIV",0.00457545872328148
"4794","YNR070W","chrXIV",0.0049348767116898
"4795","YNR071C","chrXIV",0.0187092691960446
"4796","YNR072W","chrXIV",0.0951795466060974
"4797","YNR073C","chrXIV",0.124533861880084
"4798","YNR074C","chrXIV",0.00582853582250036
"4799","YNR075W","chrXIV",0.0476086000866815
"4800","YOL001W","chrXV",0.00481204553336564
"4801","YOL002C","chrXV",0.00750767978340939
"4802","YOL003C","chrXV",0.00429165083309386
"4803","YOL004W","chrXV",0.00161259519480196
"4804","YOL005C","chrXV",0.00310335749832235
"4805","YOL006C","chrXV",0.00110331294034248
"4806","YOL007C","chrXV",0.00242968337162167
"4807","YOL008W","chrXV",0.00585887766303585
"4808","YOL009C","chrXV",0.00957049202642528
"4809","YOL010W","chrXV",0.00307539521189755
"4810","YOL011W","chrXV",0.00240639601992318
"4811","YOL012C","chrXV",0.00337629345737043
"4812","YOL013C","chrXV",0.00370279949834046
"4813","YOL014W","chrXV",0.0454152715729153
"4814","YOL015W","chrXV",0.0245349327190041
"4815","YOL016C","chrXV",0.00129774385943477
"4816","YOL017W","chrXV",0.00244509484930262
"4817","YOL018C","chrXV",0.00391951090572736
"4818","YOL019W","chrXV",0.00385062692923111
"4819","YOL020W","chrXV",0.00290082811106367
"4820","YOL021C","chrXV",0.00384060037692857
"4821","YOL022C","chrXV",0.00638069632789166
"4822","YOL023W","chrXV",0.0162623717842643
"4823","YOL024W","chrXV",0.0906648760330397
"4824","YOL025W","chrXV",0.00165743633241824
"4825","YOL026C","chrXV",0.00397539741223819
"4826","YOL027C","chrXV",0.00106033174711333
"4827","YOL028C","chrXV",0.0240448641582504
"4828","YOL029C","chrXV",0.0104691725528889
"4829","YOL030W","chrXV",0.000795425693805396
"4830","YOL031C","chrXV",0.0021440841345475
"4831","YOL032W","chrXV",0.00418314456475627
"4832","YOL033W","chrXV",0.00926248685244385
"4833","YOL034W","chrXV",0.000843877289587276
"4834","YOL035C","chrXV",0.0705554095541826
"4835","YOL036W","chrXV",0.00179698249689715
"4836","YOL038W","chrXV",0.000296396702782118
"4837","YOL039W","chrXV",0.00117784429153608
"4838","YOL040C","chrXV",0.000320379876362779
"4839","YOL041C","chrXV",0.0116768065234741
"4840","YOL042W","chrXV",0.005420121799141
"4841","YOL043C","chrXV",0.00457945625427318
"4842","YOL044W","chrXV",0.00230462158769371
"4843","YOL045W","chrXV",0.0125919113708357
"4844","YOL047C","chrXV",0.101421244034971
"4845","YOL048C","chrXV",0.00409704114955902
"4846","YOL049W","chrXV",0.00129234635041047
"4847","YOL051W","chrXV",0.00130936893802835
"4848","YOL052C","chrXV",0.00644091505373412
"4849","YOL052C-A","chrXV",0.00231898105076099
"4850","YOL053W","chrXV",0.00172268852051154
"4851","YOL054W","chrXV",0.00478129707444326
"4852","YOL055C","chrXV",0.00429147784791861
"4853","YOL056W","chrXV",0.0260867533414385
"4854","YOL057W","chrXV",0.00277543434509092
"4855","YOL058W","chrXV",0.00017281496744153
"4856","YOL059W","chrXV",0.00309871089475281
"4857","YOL060C","chrXV",0.00480036163325651
"4858","YOL061W","chrXV",0.00193910784576764
"4859","YOL062C","chrXV",0.00141870312069114
