"","GENE","CHRM","MAAnc"
"2418","YHR038W","chrVIII",NA
"2419","YHR039C","chrVIII",NA
"2420","YHR039C-A","chrVIII",NA
"2421","YHR040W","chrVIII",NA
"2422","YHR041C","chrVIII",NA
"2423","YHR042W","chrVIII",NA
"2424","YHR043C","chrVIII",NA
"2425","YHR044C","chrVIII",NA
"2426","YHR045W","chrVIII",NA
"2427","YHR046C","chrVIII",NA
"2428","YHR047C","chrVIII",NA
"2429","YHR048W","chrVIII",NA
"2430","YHR049C-A","chrVIII",NA
"2431","YHR049W","chrVIII",NA
"2432","YHR050W","chrVIII",NA
"2433","YHR050W-A","chrVIII",NA
"2434","YHR051W","chrVIII",NA
"2435","YHR052W","chrVIII",NA
"2436","YHR054C","chrVIII",NA
"2437","YHR056C","chrVIII",NA
"2438","YHR057C","chrVIII",NA
"2439","YHR058C","chrVIII",NA
"2440","YHR059W","chrVIII",NA
"2441","YHR060W","chrVIII",NA
"2442","YHR061C","chrVIII",NA
"2443","YHR062C","chrVIII",NA
"2444","YHR063C","chrVIII",NA
"2445","YHR064C","chrVIII",NA
"2446","YHR065C","chrVIII",NA
"2447","YHR066W","chrVIII",NA
"2448","YHR067W","chrVIII",NA
"2449","YHR068W","chrVIII",NA
"2450","YHR069C","chrVIII",NA
"2451","YHR070C-A","chrVIII",NA
"2452","YHR070W","chrVIII",NA
"2453","YHR071W","chrVIII",NA
"2454","YHR072W","chrVIII",NA
"2455","YHR072W-A","chrVIII",NA
"2456","YHR073W","chrVIII",NA
"2457","YHR073W","chrVIII",NA
"2458","YHR074W","chrVIII",NA
"2459","YHR075C","chrVIII",NA
"2460","YHR076W","chrVIII",NA
"2461","YHR077C","chrVIII",NA
"2462","YHR078W","chrVIII",NA
"2463","YHR079C","chrVIII",NA
"2464","YHR080C","chrVIII",NA
"2465","YHR081W","chrVIII",NA
"2466","YHR082C","chrVIII",NA
"2467","YHR083W","chrVIII",NA
"2468","YHR084W","chrVIII",NA
"2469","YHR085W","chrVIII",NA
"2470","YHR086W","chrVIII",NA
"2471","YHR087W","chrVIII",NA
"2472","YHR088W","chrVIII",NA
"2473","YHR089C","chrVIII",NA
"2474","YHR090C","chrVIII",NA
"2475","YHR091C","chrVIII",NA
"2476","YHR092C","chrVIII",NA
"2477","YHR093W","chrVIII",NA
"2478","YHR094C","chrVIII",NA
"2479","YHR096C","chrVIII",NA
"2480","YHR097C","chrVIII",NA
"2481","YHR098C","chrVIII",NA
"2482","YHR099W","chrVIII",NA
"2483","YHR100C","chrVIII",NA
"2484","YHR101C","chrVIII",NA
"2485","YHR102W","chrVIII",NA
"2486","YHR103W","chrVIII",NA
"2487","YHR104W","chrVIII",NA
"2488","YHR105W","chrVIII",NA
"2489","YHR106W","chrVIII",NA
"2490","YHR107C","chrVIII",NA
"2491","YHR108W","chrVIII",NA
"2492","YHR109W","chrVIII",NA
"2493","YHR110W","chrVIII",NA
"2494","YHR111W","chrVIII",NA
"2495","YHR112C","chrVIII",NA
"2496","YHR113W","chrVIII",NA
"2497","YHR114W","chrVIII",NA
"2498","YHR115C","chrVIII",NA
"2499","YHR116W","chrVIII",NA
"2500","YHR117W","chrVIII",NA
"2501","YHR118C","chrVIII",NA
"2502","YHR119W","chrVIII",NA
"2503","YHR120W","chrVIII",NA
"2504","YHR121W","chrVIII",NA
"2505","YHR122W","chrVIII",NA
"2506","YHR123W","chrVIII",NA
"2507","YHR124W","chrVIII",NA
"2508","YHR127W","chrVIII",NA
"2509","YHR128W","chrVIII",NA
"2510","YHR129C","chrVIII",NA
"2511","YHR130C","chrVIII",NA
"2512","YHR131C","chrVIII",NA
"2513","YHR132C","chrVIII",NA
"2514","YHR132W-A","chrVIII",NA
"2515","YHR133C","chrVIII",NA
"2516","YHR134W","chrVIII",NA
"2517","YHR135C","chrVIII",NA
"2518","YHR136C","chrVIII",NA
"2519","YHR137W","chrVIII",NA
"2520","YHR138C","chrVIII",NA
"2521","YHR139C","chrVIII",NA
"2522","YHR139C-A","chrVIII",NA
"2523","YHR140W","chrVIII",NA
"2524","YHR141C","chrVIII",NA
"2525","YHR142W","chrVIII",NA
"2526","YHR143W","chrVIII",NA
"2527","YHR143W-A","chrVIII",NA
"2528","YHR144C","chrVIII",NA
"2529","YHR146W","chrVIII",NA
"2530","YHR147C","chrVIII",NA
"2531","YHR148W","chrVIII",NA
"2532","YHR149C","chrVIII",NA
"2533","YHR150W","chrVIII",NA
"2534","YHR151C","chrVIII",NA
"2535","YHR152W","chrVIII",NA
"2536","YHR154W","chrVIII",NA
"2537","YHR155W","chrVIII",NA
"2538","YHR156C","chrVIII",NA
"2539","YHR157W","chrVIII",NA
"2540","YHR158C","chrVIII",NA
"2541","YHR159W","chrVIII",NA
"2542","YHR160C","chrVIII",NA
"2543","YHR161C","chrVIII",NA
"2544","YHR162W","chrVIII",NA
"2545","YHR163W","chrVIII",NA
"2546","YHR164C","chrVIII",NA
"2547","YHR165C","chrVIII",NA
"2548","YHR166C","chrVIII",NA
"2549","YHR167W","chrVIII",NA
"2550","YHR168W","chrVIII",NA
"2551","YHR169W","chrVIII",NA
"2552","YHR170W","chrVIII",NA
"2553","YHR171W","chrVIII",NA
"2554","YHR172W","chrVIII",NA
"2555","YHR174W","chrVIII",NA
"2556","YHR175W","chrVIII",NA
"2557","YHR175W-A","chrVIII",NA
"2558","YHR176W","chrVIII",NA
"2559","YHR177W","chrVIII",NA
"2560","YHR178W","chrVIII",NA
"2561","YHR179W","chrVIII",NA
"2562","YHR180W","chrVIII",NA
"2563","YHR181W","chrVIII",NA
"2564","YHR182W","chrVIII",NA
"2565","YHR183W","chrVIII",NA
"2566","YHR184W","chrVIII",NA
"2567","YHR186C","chrVIII",NA
"2568","YHR187W","chrVIII",NA
"2569","YHR188C","chrVIII",NA
"2570","YHR189W","chrVIII",NA
"2571","YHR190W","chrVIII",NA
"2572","YHR191C","chrVIII",NA
"2573","YHR192W","chrVIII",NA
"2574","YHR193C","chrVIII",NA
"2575","YHR194W","chrVIII",NA
"2576","YHR195W","chrVIII",NA
"2577","YHR196W","chrVIII",NA
"2578","YHR197W","chrVIII",NA
"2579","YHR198C","chrVIII",NA
"2580","YHR199C","chrVIII",NA
"2581","YHR199C-A","chrVIII",NA
"2582","YHR200W","chrVIII",NA
"2583","YHR201C","chrVIII",NA
"2584","YHR202W","chrVIII",NA
"2585","YHR203C","chrVIII",NA
"2586","YHR204W","chrVIII",NA
"2587","YHR205W","chrVIII",NA
"2588","YHR206W","chrVIII",NA
"2589","YHR207C","chrVIII",NA
"2590","YHR208W","chrVIII",NA
"2591","YHR209W","chrVIII",NA
"2592","YHR210C","chrVIII",NA
"2593","YHR211W","chrVIII",NA
"2594","YHR213W-A","chrVIII",NA
"2595","YHR213W-B","chrVIII",NA
"2596","YHR214W","chrVIII",NA
"2597","YHR215W","chrVIII",NA
"2598","YHR216W","chrVIII",NA
"2599","YHR219W","chrVIII",NA
"2600","YHR219W","chrVIII",NA
"2601","YIL001W","chrIX",NA
"2602","YIL002C","chrIX",NA
"2603","YIL002W-A","chrIX",NA
"2604","YIL003W","chrIX",NA
"2605","YIL004C","chrIX",NA
"2606","YIL005W","chrIX",NA
"2607","YIL006W","chrIX",NA
"2608","YIL007C","chrIX",NA
"2609","YIL008W","chrIX",NA
"2610","YIL009C-A","chrIX",NA
"2611","YIL009W","chrIX",NA
"2612","YIL010W","chrIX",NA
"2613","YIL011W","chrIX",NA
"2614","YIL013C","chrIX",NA
"2615","YIL014W","chrIX",NA
"2616","YIL015W","chrIX",NA
"2617","YIL016W","chrIX",NA
"2618","YIL017C","chrIX",NA
"2619","YIL018W","chrIX",NA
"2620","YIL019W","chrIX",NA
"2621","YIL020C","chrIX",NA
"2622","YIL020C","chrIX",NA
"2623","YIL021W","chrIX",NA
"2624","YIL022W","chrIX",NA
"2625","YIL023C","chrIX",NA
"2626","YIL024C","chrIX",NA
"2627","YIL026C","chrIX",NA
"2628","YIL027C","chrIX",NA
"2629","YIL028W","chrIX",NA
"2630","YIL029C","chrIX",NA
"2631","YIL030C","chrIX",NA
"2632","YIL031W","chrIX",NA
"2633","YIL031W","chrIX",NA
"2634","YIL033C","chrIX",NA
"2635","YIL034C","chrIX",NA
"2636","YIL035C","chrIX",NA
"2637","YIL036W","chrIX",NA
"2638","YIL037C","chrIX",NA
"2639","YIL038C","chrIX",NA
"2640","YIL039W","chrIX",NA
"2641","YIL040W","chrIX",NA
"2642","YIL041W","chrIX",NA
"2643","YIL042C","chrIX",NA
"2644","YIL043C","chrIX",NA
"2645","YIL044C","chrIX",NA
"2646","YIL045W","chrIX",NA
"2647","YIL046W","chrIX",NA
"2648","YIL047C","chrIX",NA
"2649","YIL047C","chrIX",NA
"2650","YIL048W","chrIX",NA
"2651","YIL049W","chrIX",NA
"2652","YIL050W","chrIX",NA
"2653","YIL051C","chrIX",NA
"2654","YIL052C","chrIX",NA
"2655","YIL053W","chrIX",NA
"2656","YIL055C","chrIX",NA
"2657","YIL056W","chrIX",NA
"2658","YIL057C","chrIX",NA
"2659","YIL058W","chrIX",NA
"2660","YIL061C","chrIX",NA
"2661","YIL062C","chrIX",NA
"2662","YIL063C","chrIX",NA
"2663","YIL064W","chrIX",NA
"2664","YIL065C","chrIX",NA
"2665","YIL066C","chrIX",NA
"2666","YIL067C","chrIX",NA
"2667","YIL068C","chrIX",NA
"2668","YIL069C","chrIX",NA
"2669","YIL070C","chrIX",NA
"2670","YIL071C","chrIX",NA
"2671","YIL071W-A","chrIX",NA
"2672","YIL072W","chrIX",NA
"2673","YIL073C","chrIX",NA
"2674","YIL074C","chrIX",NA
"2675","YIL075C","chrIX",NA
"2676","YIL076W","chrIX",NA
"2677","YIL077C","chrIX",NA
"2678","YIL078W","chrIX",NA
"2679","YIL079C","chrIX",NA
"2680","YIL083C","chrIX",NA
"2681","YIL084C","chrIX",NA
"2682","YIL085C","chrIX",NA
"2683","YIL086C","chrIX",NA
"2684","YIL087C","chrIX",NA
"2685","YIL088C","chrIX",NA
"2686","YIL089W","chrIX",NA
"2687","YIL090W","chrIX",NA
"2688","YIL091C","chrIX",NA
"2689","YIL092W","chrIX",NA
"2690","YIL093C","chrIX",NA
"2691","YIL094C","chrIX",NA
"2692","YIL095W","chrIX",NA
"2693","YIL096C","chrIX",NA
"2694","YIL097W","chrIX",NA
"2695","YIL098C","chrIX",NA
"2696","YIL099W","chrIX",NA
"2697","YIL101C","chrIX",NA
"2698","YIL102C","chrIX",NA
"2699","YIL102C-A","chrIX",NA
"2700","YIL103W","chrIX",NA
"2701","YIL104C","chrIX",NA
"2702","YIL105C","chrIX",NA
"2703","YIL106W","chrIX",NA
"2704","YIL107C","chrIX",NA
"2705","YIL108W","chrIX",NA
"2706","YIL109C","chrIX",NA
"2707","YIL110W","chrIX",NA
"2708","YIL111W","chrIX",NA
"2709","YIL112W","chrIX",NA
"2710","YIL113W","chrIX",NA
"2711","YIL114C","chrIX",NA
"2712","YIL115C","chrIX",NA
"2713","YIL116W","chrIX",NA
"2714","YIL117C","chrIX",NA
"2715","YIL118W","chrIX",NA
"2716","YIL119C","chrIX",NA
"2717","YIL120W","chrIX",NA
"2718","YIL121W","chrIX",NA
"2719","YIL122W","chrIX",NA
"2720","YIL123W","chrIX",NA
"2721","YIL124W","chrIX",NA
"2722","YIL125W","chrIX",NA
"2723","YIL126W","chrIX",NA
"2724","YIL127C","chrIX",NA
"2725","YIL128W","chrIX",NA
"2726","YIL129C","chrIX",NA
"2727","YIL130W","chrIX",NA
"2728","YIL131C","chrIX",NA
"2729","YIL132C","chrIX",NA
"2730","YIL133C","chrIX",NA
"2731","YIL134W","chrIX",NA
"2732","YIL135C","chrIX",NA
"2733","YIL136W","chrIX",NA
"2734","YIL137C","chrIX",NA
"2735","YIL138C","chrIX",NA
"2736","YIL139C","chrIX",NA
"2737","YIL140W","chrIX",NA
"2738","YIL140W","chrIX",NA
"2739","YIL142W","chrIX",NA
"2740","YIL143C","chrIX",NA
"2741","YIL144W","chrIX",NA
"2742","YIL145C","chrIX",NA
"2743","YIL146C","chrIX",NA
"2744","YIL147C","chrIX",NA
"2745","YIL148W","chrIX",NA
"2746","YIL149C","chrIX",NA
"2747","YIL150C","chrIX",NA
"2748","YIL151C","chrIX",NA
"2749","YIL152W","chrIX",NA
"2750","YIL153W","chrIX",NA
"2751","YIL154C","chrIX",NA
"2752","YIL155C","chrIX",NA
"2753","YIL156W","chrIX",NA
"2754","YIL157C","chrIX",NA
"2755","YIL158W","chrIX",NA
"2756","YIL159W","chrIX",NA
"2757","YIL160C","chrIX",NA
"2758","YIL161W","chrIX",NA
"2759","YIL162W","chrIX",NA
"2760","YIL163C","chrIX",NA
"2761","YIL164C","chrIX",NA
"2762","YIL165C","chrIX",NA
"2763","YIL166C","chrIX",NA
"2764","YIL167W","chrIX",NA
"2765","YIL168W","chrIX",NA
"2766","YIL169C","chrIX",NA
"2767","YIL170W","chrIX",NA
"2768","YIL173W","chrIX",NA
"2769","YIR001C","chrIX",NA
"2770","YIR002C","chrIX",NA
"2771","YIR003W","chrIX",NA
"2772","YIR004W","chrIX",NA
"2773","YIR005W","chrIX",NA
"2774","YIR006C","chrIX",NA
"2775","YIR007W","chrIX",NA
"2776","YIR008C","chrIX",NA
"2777","YIR009W","chrIX",NA
"2778","YIR010W","chrIX",NA
"2779","YIR011C","chrIX",NA
"2780","YIR012W","chrIX",NA
"2781","YIR014W","chrIX",NA
"2782","YIR015W","chrIX",NA
"2783","YIR016W","chrIX",NA
"2784","YIR018C-A","chrIX",NA
"2785","YIR018W","chrIX",NA
"2786","YIR019C","chrIX",NA
"2787","YIR021W","chrIX",NA
"2788","YIR022W","chrIX",NA
"2789","YIR023W","chrIX",NA
"2790","YIR024C","chrIX",NA
"2791","YIR025W","chrIX",NA
"2792","YIR026C","chrIX",NA
"2793","YIR027C","chrIX",NA
"2794","YIR028W","chrIX",NA
"2795","YIR029W","chrIX",NA
"2796","YIR030C","chrIX",NA
"2797","YIR031C","chrIX",NA
"2798","YIR032C","chrIX",NA
"2799","YIR033W","chrIX",NA
"2800","YIR034C","chrIX",NA
"2801","YIR035C","chrIX",NA
"2802","YIR036C","chrIX",NA
"2803","YIR037W","chrIX",NA
"2804","YIR038C","chrIX",NA
"2805","YIR039C","chrIX",NA
"2806","YIR040C","chrIX",NA
"2807","YIR042C","chrIX",NA
"2808","YJL001W","chrX",NA
"2809","YJL002C","chrX",NA
"2810","YJL003W","chrX",NA
"2811","YJL004C","chrX",NA
"2812","YJL005W","chrX",NA
"2813","YJL006C","chrX",NA
"2814","YJL008C","chrX",NA
"2815","YJL010C","chrX",NA
"2816","YJL011C","chrX",NA
"2817","YJL012C","chrX",NA
"2818","YJL013C","chrX",NA
"2819","YJL014W","chrX",NA
"2820","YJL016W","chrX",NA
"2821","YJL019W","chrX",NA
"2822","YJL020C","chrX",NA
"2823","YJL023C","chrX",NA
"2824","YJL024C","chrX",NA
"2825","YJL025W","chrX",NA
"2826","YJL026W","chrX",NA
"2827","YJL029C","chrX",NA
"2828","YJL030W","chrX",NA
"2829","YJL031C","chrX",NA
"2830","YJL033W","chrX",NA
"2831","YJL034W","chrX",NA
"2832","YJL035C","chrX",NA
"2833","YJL036W","chrX",NA
"2834","YJL037W","chrX",NA
"2835","YJL038C","chrX",NA
"2836","YJL039C","chrX",NA
"2837","YJL041W","chrX",NA
"2838","YJL042W","chrX",NA
"2839","YJL043W","chrX",NA
"2840","YJL044C","chrX",NA
"2841","YJL045W","chrX",NA
"2842","YJL046W","chrX",NA
"2843","YJL047C","chrX",NA
"2844","YJL048C","chrX",NA
"2845","YJL049W","chrX",NA
"2846","YJL050W","chrX",NA
"2847","YJL051W","chrX",NA
"2848","YJL052W","chrX",NA
"2849","YJL053W","chrX",NA
"2850","YJL054W","chrX",NA
"2851","YJL055W","chrX",NA
"2852","YJL056C","chrX",NA
"2853","YJL057C","chrX",NA
"2854","YJL058C","chrX",NA
"2855","YJL059W","chrX",NA
"2856","YJL060W","chrX",NA
"2857","YJL061W","chrX",NA
"2858","YJL062W","chrX",NA
"2859","YJL062W-A","chrX",NA
"2860","YJL063C","chrX",NA
"2861","YJL065C","chrX",NA
"2862","YJL066C","chrX",NA
"2863","YJL067W","chrX",NA
"2864","YJL068C","chrX",NA
"2865","YJL069C","chrX",NA
"2866","YJL070C","chrX",NA
"2867","YJL071W","chrX",NA
"2868","YJL072C","chrX",NA
"2869","YJL073W","chrX",NA
"2870","YJL074C","chrX",NA
"2871","YJL076W","chrX",NA
"2872","YJL077C","chrX",NA
"2873","YJL077W-B","chrX",NA
"2874","YJL078C","chrX",NA
"2875","YJL079C","chrX",NA
"2876","YJL080C","chrX",NA
"2877","YJL081C","chrX",NA
"2878","YJL082W","chrX",NA
"2879","YJL083W","chrX",NA
"2880","YJL084C","chrX",NA
"2881","YJL085W","chrX",NA
"2882","YJL087C","chrX",NA
"2883","YJL087C","chrX",NA
"2884","YJL088W","chrX",NA
"2885","YJL089W","chrX",NA
"2886","YJL090C","chrX",NA
"2887","YJL091C","chrX",NA
"2888","YJL092W","chrX",NA
"2889","YJL093C","chrX",NA
"2890","YJL094C","chrX",NA
"2891","YJL095W","chrX",NA
"2892","YJL096W","chrX",NA
"2893","YJL097W","chrX",NA
"2894","YJL098W","chrX",NA
"2895","YJL099W","chrX",NA
"2896","YJL100W","chrX",NA
"2897","YJL101C","chrX",NA
"2898","YJL102W","chrX",NA
"2899","YJL103C","chrX",NA
"2900","YJL104W","chrX",NA
"2901","YJL105W","chrX",NA
"2902","YJL106W","chrX",NA
"2903","YJL107C","chrX",NA
"2904","YJL107C","chrX",NA
"2905","YJL109C","chrX",NA
"2906","YJL110C","chrX",NA
"2907","YJL111W","chrX",NA
"2908","YJL112W","chrX",NA
"2909","YJL113W","chrX",NA
"2910","YJL113W","chrX",NA
"2911","YJL115W","chrX",NA
"2912","YJL116C","chrX",NA
"2913","YJL117W","chrX",NA
"2914","YJL118W","chrX",NA
"2915","YJL121C","chrX",NA
"2916","YJL122W","chrX",NA
"2917","YJL123C","chrX",NA
"2918","YJL124C","chrX",NA
"2919","YJL125C","chrX",NA
"2920","YJL126W","chrX",NA
"2921","YJL127C","chrX",NA
"2922","YJL127C-B","chrX",NA
"2923","YJL127W-A","chrX",NA
"2924","YJL128C","chrX",NA
"2925","YJL129C","chrX",NA
"2926","YJL130C","chrX",NA
"2927","YJL131C","chrX",NA
"2928","YJL132W","chrX",NA
"2929","YJL133C-A","chrX",NA
"2930","YJL133W","chrX",NA
"2931","YJL134W","chrX",NA
"2932","YJL134W","chrX",NA
"2933","YJL136C","chrX",NA
"2934","YJL137C","chrX",NA
"2935","YJL138C","chrX",NA
"2936","YJL139C","chrX",NA
"2937","YJL140W","chrX",NA
"2938","YJL141C","chrX",NA
"2939","YJL141C","chrX",NA
"2940","YJL143W","chrX",NA
"2941","YJL144W","chrX",NA
"2942","YJL145W","chrX",NA
"2943","YJL146W","chrX",NA
"2944","YJL147C","chrX",NA
"2945","YJL148W","chrX",NA
"2946","YJL149W","chrX",NA
"2947","YJL149W","chrX",NA
"2948","YJL151C","chrX",NA
"2949","YJL152W","chrX",NA
"2950","YJL153C","chrX",NA
"2951","YJL154C","chrX",NA
"2952","YJL155C","chrX",NA
"2953","YJL156C","chrX",NA
"2954","YJL156W-A","chrX",NA
"2955","YJL157C","chrX",NA
"2956","YJL158C","chrX",NA
"2957","YJL159W","chrX",NA
"2958","YJL160C","chrX",NA
"2959","YJL161W","chrX",NA
"2960","YJL162C","chrX",NA
"2961","YJL163C","chrX",NA
"2962","YJL164C","chrX",NA
"2963","YJL165C","chrX",NA
"2964","YJL166W","chrX",NA
"2965","YJL167W","chrX",NA
"2966","YJL168C","chrX",NA
"2967","YJL170C","chrX",NA
"2968","YJL171C","chrX",NA
"2969","YJL172W","chrX",NA
"2970","YJL173C","chrX",NA
"2971","YJL174W","chrX",NA
"2972","YJL176C","chrX",NA
"2973","YJL177W","chrX",NA
"2974","YJL178C","chrX",NA
"2975","YJL179W","chrX",NA
"2976","YJL180C","chrX",NA
"2977","YJL181W","chrX",NA
"2978","YJL183W","chrX",NA
"2979","YJL184W","chrX",NA
"2980","YJL185C","chrX",NA
"2981","YJL186W","chrX",NA
"2982","YJL187C","chrX",NA
"2983","YJL188C","chrX",NA
"2984","YJL190C","chrX",NA
"2985","YJL191W","chrX",NA
"2986","YJL192C","chrX",NA
"2987","YJL193W","chrX",NA
"2988","YJL194W","chrX",NA
"2989","YJL196C","chrX",NA
"2990","YJL197W","chrX",NA
"2991","YJL198W","chrX",NA
"2992","YJL199C","chrX",NA
"2993","YJL200C","chrX",NA
"2994","YJL201W","chrX",NA
"2995","YJL202C","chrX",NA
"2996","YJL203W","chrX",NA
"2997","YJL204C","chrX",NA
"2998","YJL205C","chrX",NA
"2999","YJL206C","chrX",NA
"3000","YJL207C","chrX",NA
"3001","YJL208C","chrX",NA
"3002","YJL209W","chrX",NA
"3003","YJL210W","chrX",NA
"3004","YJL211C","chrX",NA
"3005","YJL212C","chrX",NA
"3006","YJL213W","chrX",NA
"3007","YJL214W","chrX",NA
"3008","YJL216C","chrX",NA
"3009","YJL217W","chrX",NA
"3010","YJL218W","chrX",NA
"3011","YJL219W","chrX",NA
"3012","YJL222W","chrX",NA
"3013","YJR001W","chrX",NA
"3014","YJR002W","chrX",NA
"3015","YJR003C","chrX",NA
"3016","YJR004C","chrX",NA
"3017","YJR005C-A","chrX",NA
"3018","YJR005W","chrX",NA
"3019","YJR006W","chrX",NA
"3020","YJR007W","chrX",NA
"3021","YJR008W","chrX",NA
"3022","YJR009C","chrX",NA
"3023","YJR010C-A","chrX",NA
"3024","YJR010W","chrX",NA
"3025","YJR011C","chrX",NA
"3026","YJR012C","chrX",NA
"3027","YJR013W","chrX",NA
"3028","YJR014W","chrX",NA
"3029","YJR015W","chrX",NA
"3030","YJR016C","chrX",NA
"3031","YJR017C","chrX",NA
"3032","YJR019C","chrX",NA
"3033","YJR021C","chrX",NA
"3034","YJR024C","chrX",NA
"3035","YJR025C","chrX",NA
"3036","YJR027W","chrX",NA
"3037","YJR027W","chrX",NA
"3038","YJR030C","chrX",NA
"3039","YJR031C","chrX",NA
"3040","YJR032W","chrX",NA
"3041","YJR033C","chrX",NA
"3042","YJR034W","chrX",NA
"3043","YJR035W","chrX",NA
"3044","YJR036C","chrX",NA
"3045","YJR038C","chrX",NA
"3046","YJR039W","chrX",NA
"3047","YJR040W","chrX",NA
"3048","YJR041C","chrX",NA
"3049","YJR042W","chrX",NA
"3050","YJR043C","chrX",NA
"3051","YJR044C","chrX",NA
"3052","YJR045C","chrX",NA
"3053","YJR046W","chrX",NA
"3054","YJR047C","chrX",NA
"3055","YJR048W","chrX",NA
"3056","YJR049C","chrX",NA
"3057","YJR050W","chrX",NA
"3058","YJR051W","chrX",NA
"3059","YJR052W","chrX",NA
"3060","YJR053W","chrX",NA
"3061","YJR054W","chrX",NA
"3062","YJR055W","chrX",NA
"3063","YJR056C","chrX",NA
"3064","YJR057W","chrX",NA
"3065","YJR058C","chrX",NA
"3066","YJR059W","chrX",NA
"3067","YJR060W","chrX",NA
"3068","YJR061W","chrX",NA
"3069","YJR062C","chrX",NA
"3070","YJR063W","chrX",NA
"3071","YJR064W","chrX",NA
"3072","YJR065C","chrX",NA
"3073","YJR066W","chrX",NA
"3074","YJR067C","chrX",NA
"3075","YJR068W","chrX",NA
"3076","YJR069C","chrX",NA
"3077","YJR070C","chrX",NA
"3078","YJR072C","chrX",NA
"3079","YJR073C","chrX",NA
"3080","YJR074W","chrX",NA
"3081","YJR075W","chrX",NA
"3082","YJR076C","chrX",NA
"3083","YJR077C","chrX",NA
"3084","YJR078W","chrX",NA
"3085","YJR078W","chrX",NA
"3086","YJR080C","chrX",NA
"3087","YJR082C","chrX",NA
"3088","YJR083C","chrX",NA
"3089","YJR084W","chrX",NA
"3090","YJR085C","chrX",NA
"3091","YJR088C","chrX",NA
"3092","YJR089W","chrX",NA
"3093","YJR090C","chrX",NA
"3094","YJR091C","chrX",NA
"3095","YJR092W","chrX",NA
"3096","YJR093C","chrX",NA
"3097","YJR094C","chrX",NA
"3098","YJR094W-A","chrX",NA
"3099","YJR095W","chrX",NA
"3100","YJR096W","chrX",NA
"3101","YJR097W","chrX",NA
"3102","YJR098C","chrX",NA
"3103","YJR099W","chrX",NA
"3104","YJR100C","chrX",NA
"3105","YJR101W","chrX",NA
"3106","YJR102C","chrX",NA
"3107","YJR103W","chrX",NA
"3108","YJR104C","chrX",NA
"3109","YJR105W","chrX",NA
"3110","YJR106W","chrX",NA
"3111","YJR107W","chrX",NA
"3112","YJR108W","chrX",NA
"3113","YJR109C","chrX",NA
"3114","YJR110W","chrX",NA
"3115","YJR111C","chrX",NA
"3116","YJR112W","chrX",NA
"3117","YJR112W-A","chrX",NA
"3118","YJR113C","chrX",NA
"3119","YJR115W","chrX",NA
"3120","YJR116W","chrX",NA
"3121","YJR117W","chrX",NA
"3122","YJR118C","chrX",NA
"3123","YJR119C","chrX",NA
"3124","YJR120W","chrX",NA
"3125","YJR121W","chrX",NA
"3126","YJR122W","chrX",NA
"3127","YJR123W","chrX",NA
"3128","YJR124C","chrX",NA
"3129","YJR125C","chrX",NA
"3130","YJR126C","chrX",NA
"3131","YJR127C","chrX",NA
"3132","YJR129C","chrX",NA
"3133","YJR130C","chrX",NA
"3134","YJR131W","chrX",NA
"3135","YJR132W","chrX",NA
"3136","YJR133W","chrX",NA
"3137","YJR134C","chrX",NA
"3138","YJR135C","chrX",NA
"3139","YJR135W-A","chrX",NA
"3140","YJR136C","chrX",NA
"3141","YJR137C","chrX",NA
"3142","YJR138W","chrX",NA
"3143","YJR139C","chrX",NA
"3144","YJR140C","chrX",NA
"3145","YJR141W","chrX",NA
"3146","YJR142W","chrX",NA
"3147","YJR143C","chrX",NA
"3148","YJR144W","chrX",NA
"3149","YJR145C","chrX",NA
"3150","YJR147W","chrX",NA
"3151","YJR147W","chrX",NA
"3152","YJR148W","chrX",NA
"3153","YJR149W","chrX",NA
"3154","YJR151C","chrX",NA
"3155","YJR152W","chrX",NA
"3156","YJR153W","chrX",NA
"3157","YJR154W","chrX",NA
"3158","YJR155W","chrX",NA
"3159","YJR156C","chrX",NA
"3160","YJR157W","chrX",NA
"3161","YJR160C","chrX",NA
"3162","YJR161C","chrX",NA
"3163","YKL001C","chrXI",NA
"3164","YKL002W","chrXI",NA
"3165","YKL003C","chrXI",NA
"3166","YKL004W","chrXI",NA
"3167","YKL005C","chrXI",NA
"3168","YKL006C-A","chrXI",NA
"3169","YKL006W","chrXI",NA
"3170","YKL007W","chrXI",NA
"3171","YKL008C","chrXI",NA
"3172","YKL009W","chrXI",NA
"3173","YKL010C","chrXI",NA
"3174","YKL011C","chrXI",NA
"3175","YKL012W","chrXI",NA
"3176","YKL013C","chrXI",NA
"3177","YKL014C","chrXI",NA
"3178","YKL015W","chrXI",NA
"3179","YKL016C","chrXI",NA
"3180","YKL017C","chrXI",NA
"3181","YKL018C-A","chrXI",NA
"3182","YKL018W","chrXI",NA
"3183","YKL019W","chrXI",NA
"3184","YKL020C","chrXI",NA
"3185","YKL021C","chrXI",NA
"3186","YKL022C","chrXI",NA
"3187","YKL023C-A","chrXI",NA
"3188","YKL023W","chrXI",NA
"3189","YKL024C","chrXI",NA
"3190","YKL025C","chrXI",NA
"3191","YKL026C","chrXI",NA
"3192","YKL027W","chrXI",NA
"3193","YKL028W","chrXI",NA
"3194","YKL029C","chrXI",NA
"3195","YKL032C","chrXI",NA
"3196","YKL033W","chrXI",NA
"3197","YKL033W-A","chrXI",NA
"3198","YKL034W","chrXI",NA
"3199","YKL035W","chrXI",NA
